AlumniEventID,AlumniID,EventID,ParticipationDate,FeedbackScore
AE03758,ALU1060,EVT0003,7/27/2023,5
AE03759,ALU0198,EVT0007,2/13/2025,3
AE03760,ALU1228,EVT0033,4/10/2025,1
AE03761,ALU1819,EVT0005,6/30/2024,4
AE03762,ALU1907,EVT0025,4/13/2024,4
AE03763,ALU0965,EVT0005,1/19/2025,5
AE03764,ALU0662,EVT0002,9/6/2025,1
AE03765,ALU1920,EVT0017,10/30/2023,1
AE03766,ALU0450,EVT0033,7/20/2025,3
AE03767,ALU1918,EVT0005,11/30/2024,2
AE03768,ALU0673,EVT0010,7/4/2023,1
AE03769,ALU1223,EVT0004,1/8/2023,1
AE03770,ALU1697,EVT0010,4/15/2023,2
AE03771,ALU1588,EVT0013,6/21/2025,5
AE03772,ALU0796,EVT0005,6/13/2023,1
AE03773,ALU1717,EVT0029,9/22/2023,2
AE03774,ALU1687,EVT0022,1/4/2023,5
AE03775,ALU1737,EVT0010,10/24/2023,5
AE03776,ALU1108,EVT0003,11/6/2023,2
AE03777,ALU1097,EVT0020,12/11/2023,5
AE03778,ALU0785,EVT0034,1/3/2024,2
AE03779,ALU1887,EVT0027,2/12/2025,2
AE03780,ALU1084,EVT0018,12/28/2022,5
AE03781,ALU1631,EVT0021,5/11/2023,5
AE03782,ALU0022,EVT0011,3/18/2024,5
AE03783,ALU0510,EVT0027,8/21/2025,3
AE03784,ALU1512,EVT0033,2/26/2024,5
AE03785,ALU0484,EVT0026,2/8/2024,3
AE03786,ALU1425,EVT0010,12/13/2023,1
AE03787,ALU1932,EVT0031,6/7/2025,4
AE03788,ALU1420,EVT0032,9/17/2023,4
AE03789,ALU0682,EVT0026,8/27/2024,3
AE03790,ALU1730,EVT0027,6/15/2024,5
AE03791,ALU0490,EVT0013,4/30/2023,5
AE03792,ALU0727,EVT0018,5/23/2025,5
AE03793,ALU1695,EVT0030,6/25/2024,3
AE03794,ALU1302,EVT0013,6/23/2024,4
AE03795,ALU0610,EVT0032,2/17/2025,5
AE03796,ALU1894,EVT0010,10/14/2024,1
AE03797,ALU1185,EVT0014,11/5/2023,5
AE03798,ALU0377,EVT0026,1/15/2024,5
AE03799,ALU1472,EVT0008,12/5/2022,3
AE03800,ALU0673,EVT0013,8/8/2024,1
AE03801,ALU0161,EVT0008,8/29/2024,1
AE03802,ALU1924,EVT0021,12/19/2022,3
AE03803,ALU1919,EVT0026,8/29/2025,2
AE03804,ALU1021,EVT0033,1/22/2023,3
AE03805,ALU1310,EVT0015,7/28/2024,5
AE03806,ALU0779,EVT0016,8/17/2025,5
AE03807,ALU0114,EVT0003,7/11/2023,2
AE03808,ALU1757,EVT0020,3/18/2024,5
AE03809,ALU1503,EVT0023,2/28/2023,3
AE03810,ALU0089,EVT0003,12/17/2024,5
AE03811,ALU1752,EVT0026,6/27/2024,5
AE03812,ALU1614,EVT0014,3/24/2025,4
AE03813,ALU1588,EVT0011,3/15/2023,1
AE03814,ALU1381,EVT0010,12/20/2024,1
AE03815,ALU0660,EVT0005,11/7/2023,1
AE03816,ALU1488,EVT0012,7/25/2023,2
AE03817,ALU1195,EVT0018,10/9/2024,1
AE03818,ALU0807,EVT0010,11/30/2022,1
AE03819,ALU1162,EVT0025,8/31/2023,3
AE03820,ALU0593,EVT0027,8/29/2025,3
AE03821,ALU1162,EVT0031,6/5/2023,3
AE03822,ALU0085,EVT0031,8/20/2024,3
AE03823,ALU1633,EVT0005,2/25/2024,1
AE03824,ALU1036,EVT0033,5/2/2023,2
AE03825,ALU1093,EVT0016,8/26/2024,4
AE03826,ALU0992,EVT0018,4/14/2023,3
AE03827,ALU0597,EVT0021,7/9/2024,4
AE03828,ALU0726,EVT0011,8/29/2025,4
AE03829,ALU1175,EVT0023,11/7/2022,3
AE03830,ALU1988,EVT0027,7/22/2024,2
AE03831,ALU0824,EVT0005,5/17/2025,5
AE03832,ALU1601,EVT0002,2/19/2023,5
AE03833,ALU1600,EVT0015,7/27/2023,5
AE03834,ALU0329,EVT0003,5/31/2024,4
AE03835,ALU1144,EVT0020,12/6/2024,5
AE03836,ALU1980,EVT0006,12/1/2024,1
AE03837,ALU1534,EVT0033,7/23/2025,3
AE03838,ALU1945,EVT0035,10/16/2025,2
AE03839,ALU1837,EVT0008,7/13/2025,2
AE03840,ALU0344,EVT0034,11/17/2024,2
AE03841,ALU0014,EVT0002,2/4/2024,3
AE03842,ALU0029,EVT0031,9/22/2023,2
AE03843,ALU1746,EVT0006,5/21/2025,5
AE03844,ALU0532,EVT0016,6/12/2023,5
AE03845,ALU0400,EVT0029,12/8/2023,2
AE03846,ALU1456,EVT0001,7/21/2025,4
AE03847,ALU1771,EVT0017,12/27/2023,2
AE03848,ALU0629,EVT0020,11/4/2022,4
AE03849,ALU1010,EVT0006,12/22/2023,1
AE03850,ALU0404,EVT0008,5/8/2023,4
AE03851,ALU0032,EVT0024,11/11/2023,2
AE03852,ALU0296,EVT0024,12/24/2024,4
AE03853,ALU0020,EVT0023,5/17/2023,2
AE03854,ALU0828,EVT0029,2/19/2023,5
AE03855,ALU0318,EVT0010,12/7/2022,2
AE03856,ALU0129,EVT0004,3/17/2024,4
AE03857,ALU0804,EVT0026,6/25/2025,5
AE03858,ALU0446,EVT0021,8/10/2025,4
AE03859,ALU1229,EVT0019,10/17/2025,4
AE03860,ALU0608,EVT0014,6/28/2023,4
AE03861,ALU1191,EVT0034,7/19/2023,3
AE03862,ALU0985,EVT0032,5/24/2025,4
AE03863,ALU1809,EVT0001,6/30/2023,1
AE03864,ALU0133,EVT0029,8/11/2025,1
AE03865,ALU0405,EVT0032,2/12/2023,2
AE03866,ALU0710,EVT0019,8/18/2024,4
AE03867,ALU0320,EVT0018,3/19/2024,3
AE03868,ALU1765,EVT0027,10/15/2024,3
AE03869,ALU1858,EVT0021,5/6/2023,4
AE03870,ALU0329,EVT0001,2/27/2024,2
AE03871,ALU1411,EVT0012,2/22/2024,3
AE03872,ALU1802,EVT0029,10/23/2023,3
AE03873,ALU0605,EVT0012,10/8/2025,5
AE03874,ALU1345,EVT0017,6/13/2024,4
AE03875,ALU1281,EVT0027,8/18/2023,3
AE03876,ALU0039,EVT0012,7/3/2025,5
AE03877,ALU1514,EVT0001,5/1/2025,4
AE03878,ALU1534,EVT0020,9/1/2024,1
AE03879,ALU1045,EVT0028,4/14/2023,4
AE03880,ALU0586,EVT0001,3/15/2024,2
AE03881,ALU1986,EVT0024,10/26/2023,2
AE03882,ALU1349,EVT0009,8/12/2023,3
AE03883,ALU0657,EVT0026,11/12/2022,2
AE03884,ALU1019,EVT0015,9/21/2024,4
AE03885,ALU1609,EVT0033,1/24/2023,5
AE03886,ALU1484,EVT0026,8/5/2024,4
AE03887,ALU1276,EVT0034,6/12/2024,1
AE03888,ALU1603,EVT0015,4/20/2025,3
AE03889,ALU0738,EVT0016,11/16/2023,5
AE03890,ALU0560,EVT0027,10/1/2025,3
AE03891,ALU1573,EVT0014,1/19/2023,5
AE03892,ALU1037,EVT0001,7/28/2024,2
AE03893,ALU1135,EVT0019,8/24/2024,5
AE03894,ALU1837,EVT0004,8/19/2025,2
AE03895,ALU1551,EVT0007,8/11/2025,4
AE03896,ALU0029,EVT0014,7/21/2024,3
AE03897,ALU1983,EVT0001,5/19/2024,2
AE03898,ALU1356,EVT0015,7/27/2024,3
AE03899,ALU0172,EVT0027,2/27/2024,2
AE03900,ALU1396,EVT0031,8/2/2024,5
AE03901,ALU0197,EVT0009,6/6/2024,1
AE03902,ALU1620,EVT0028,5/6/2024,4
AE03903,ALU0768,EVT0004,11/28/2022,4
AE03904,ALU1858,EVT0002,5/13/2023,2
AE03905,ALU0411,EVT0009,9/23/2025,2
AE03906,ALU1758,EVT0005,11/4/2023,1
AE03907,ALU1143,EVT0029,2/19/2025,2
AE03908,ALU1852,EVT0015,3/25/2023,1
AE03909,ALU1678,EVT0001,6/23/2025,4
AE03910,ALU0332,EVT0005,11/22/2024,3
AE03911,ALU1797,EVT0004,6/9/2024,2
AE03912,ALU0720,EVT0002,8/25/2023,4
AE03913,ALU0968,EVT0011,7/28/2024,5
AE03914,ALU0499,EVT0035,10/17/2025,5
AE03915,ALU0124,EVT0025,7/19/2023,3
AE03916,ALU0662,EVT0013,12/11/2023,5
AE03917,ALU1088,EVT0015,9/30/2024,4
AE03918,ALU1489,EVT0006,3/28/2025,5
AE03919,ALU0093,EVT0008,11/19/2023,5
AE03920,ALU1314,EVT0019,2/3/2023,2
AE03921,ALU0831,EVT0005,2/11/2024,2
AE03922,ALU1622,EVT0030,10/24/2023,2
AE03923,ALU1581,EVT0024,6/3/2023,2
AE03924,ALU0350,EVT0021,2/7/2025,1
AE03925,ALU1878,EVT0008,7/26/2023,1
AE03926,ALU0349,EVT0028,3/24/2024,3
AE03927,ALU1365,EVT0027,3/5/2025,5
AE03928,ALU1522,EVT0010,1/25/2025,2
AE03929,ALU1852,EVT0020,1/31/2024,2
AE03930,ALU0079,EVT0030,8/23/2024,5
AE03931,ALU0408,EVT0008,10/26/2025,4
AE03932,ALU0694,EVT0005,12/8/2023,3
AE03933,ALU0806,EVT0006,1/21/2025,2
AE03934,ALU0452,EVT0002,7/24/2024,1
AE03935,ALU0246,EVT0006,7/21/2023,4
AE03936,ALU1976,EVT0026,2/28/2025,1
AE03937,ALU1149,EVT0032,1/20/2023,2
AE03938,ALU1033,EVT0013,2/11/2025,2
AE03939,ALU0092,EVT0033,5/26/2025,3
AE03940,ALU0838,EVT0030,4/26/2024,2
AE03941,ALU1388,EVT0007,3/25/2023,5
AE03942,ALU1173,EVT0017,5/23/2024,3
AE03943,ALU0472,EVT0013,11/28/2023,2
AE03944,ALU0525,EVT0008,12/1/2023,2
AE03945,ALU0327,EVT0020,5/22/2024,2
AE03946,ALU1808,EVT0030,10/10/2024,3
AE03947,ALU0743,EVT0002,2/17/2024,2
AE03948,ALU0499,EVT0030,12/16/2024,2
AE03949,ALU0571,EVT0024,11/26/2022,1
AE03950,ALU0725,EVT0029,7/9/2023,5
AE03951,ALU0562,EVT0004,9/12/2023,2
AE03952,ALU1569,EVT0004,7/12/2024,1
AE03953,ALU0677,EVT0035,9/23/2025,1
AE03954,ALU1110,EVT0016,4/20/2025,5
AE03955,ALU0968,EVT0008,5/26/2024,1
AE03956,ALU0781,EVT0016,6/12/2025,1
AE03957,ALU0599,EVT0030,6/14/2024,3
AE03958,ALU1078,EVT0011,4/13/2023,3
AE03959,ALU1824,EVT0029,12/1/2024,3
AE03960,ALU1444,EVT0006,1/1/2025,2
AE03961,ALU1579,EVT0024,1/2/2025,2
AE03962,ALU0816,EVT0020,3/18/2023,4
AE03963,ALU1100,EVT0020,7/4/2025,4
AE03964,ALU1888,EVT0019,3/3/2023,1
AE03965,ALU0222,EVT0029,4/23/2023,4
AE03966,ALU0940,EVT0006,7/27/2023,4
AE03967,ALU0177,EVT0008,11/10/2022,3
AE03968,ALU1515,EVT0023,5/20/2025,2
AE03969,ALU1304,EVT0007,10/14/2023,3
AE03970,ALU0910,EVT0014,7/4/2023,3
AE03971,ALU0971,EVT0008,10/2/2025,2
AE03972,ALU1763,EVT0028,12/3/2022,5
AE03973,ALU1019,EVT0006,12/11/2024,5
AE03974,ALU0184,EVT0012,6/2/2025,3
AE03975,ALU1876,EVT0035,10/10/2025,1
AE03976,ALU0349,EVT0030,12/24/2024,5
AE03977,ALU1988,EVT0011,1/4/2023,2
AE03978,ALU0561,EVT0022,7/30/2025,3
AE03979,ALU0852,EVT0017,2/12/2024,4
AE03980,ALU0801,EVT0025,9/28/2023,5
AE03981,ALU1555,EVT0029,2/14/2023,4
AE03982,ALU0209,EVT0024,5/13/2023,5
AE03983,ALU0168,EVT0021,11/2/2024,2
AE03984,ALU1000,EVT0030,1/20/2023,3
AE03985,ALU1322,EVT0022,1/3/2025,1
AE03986,ALU1152,EVT0001,2/23/2024,3
AE03987,ALU1513,EVT0026,11/28/2024,1
AE03988,ALU0526,EVT0026,8/31/2023,5
AE03989,ALU1787,EVT0034,11/16/2023,5
AE03990,ALU1861,EVT0015,7/5/2025,1
AE03991,ALU0836,EVT0034,9/13/2025,4
AE03992,ALU1482,EVT0009,1/23/2024,2
AE03993,ALU1770,EVT0028,9/24/2023,4
AE03994,ALU1896,EVT0002,2/4/2023,3
AE03995,ALU1716,EVT0022,7/9/2023,4
AE03996,ALU0909,EVT0027,2/1/2024,3
AE03997,ALU0532,EVT0035,5/23/2024,4
AE03998,ALU0385,EVT0028,10/18/2025,3
AE03999,ALU0581,EVT0005,4/14/2023,1
AE04000,ALU1265,EVT0022,6/2/2023,3
